ID;HH_Jahr;HH_Art_ID;HH_Art_Text;HH_AnsRe_ID;HH_AnsRe;Level1_ID_EP;Level1_Text:_EP;Level2_ID_AB;Level2_Text_AB;Level3_ID_UA;Level3_Text_UA;Level4_ID;Level4_Text;Level5_ID;Level5_Text;HH_EA;Betrag
14;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Bezüge an Beamte;410000;Bezüge an Beamte;Ausgaben;196000
15;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Zuführung zur Versorgungsrücklage für Beamte;411000;Zuführung zur Versorgungsrücklage für Beamte;Ausgaben;0
16;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Vergütungen an Beschäftigte;414000;Vergütungen an Beschäftigte;Ausgaben;196000
17;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beamte;430000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beamte;Ausgaben;62000
18;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;434000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;Ausgaben;6270
19;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Sozialversicherung Beamte;440000;Sozialversicherung Beamte;Ausgaben;0
20;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Sozialversicherung Beschäftigte;444000;Sozialversicherung Beschäftigte;Ausgaben;39200
21;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Beihilfen;450000;Beihilfen;Ausgaben;35000
22;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;520200;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;Ausgaben;800
23;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;520300;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;Ausgaben;800
24;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Aus- und Fortbildung;562000;Aus- und Fortbildung;Ausgaben;500
25;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Tagungen, Repräsentationen;581000;Tagungen, Repräsentationen;Ausgaben;20000
26;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Partnerschaften, Auslandsbeziehungen;582000;Partnerschaften, Auslandsbeziehungen;Ausgaben;16000
27;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Ehrungen, Jubiläen und dgl.;583000;Ehrungen, Jubiläen und dgl.;Ausgaben;15000
28;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Sachausgaben für Geburten;583010;Sachausgaben für Geburten;Ausgaben;3000
29;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Ehrungen für Vereine;583011;Ehrungen für Vereine;Ausgaben;10000
30;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Mittel für Ortsteilrat Heyda;630200;Mittel für Ortsteilrat Heyda;Ausgaben;0
31;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Mittel für Ortsteilrat Manebach;630300;Mittel für Ortsteilrat Manebach;Ausgaben;0
32;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Mittel für Ortsteilrat Unterpörlitz;630400;Mittel für Ortsteilrat Unterpörlitz;Ausgaben;0
33;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Mittel für Ortsteilrat Oberpörlitz;630500;Mittel für Ortsteilrat Oberpörlitz;Ausgaben;0
34;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Mittel für Ortsteilrat Roda;630600;Mittel für Ortsteilrat Roda;Ausgaben;0
35;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Bürobedarf;650000;Bürobedarf;Ausgaben;1500
36;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Geschäftsausgaben Stadtrat;650100;Geschäftsausgaben Stadtrat;Ausgaben;0
37;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Gesetzblätter, Bücher, Zeitschriften;651000;Gesetzblätter, Bücher, Zeitschriften;Ausgaben;1500
38;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Dienstreisen;654000;Dienstreisen;Ausgaben;250
39;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Verfügungsmittel des Oberbürgermeisters;660000;Verfügungsmittel des Oberbürgermeisters;Ausgaben;15000
40;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Innere Verrechnungsausgaben Drucksachen und Waren;679150;Innere Verrechnungsausgaben Drucksachen und Waren;Ausgaben;1000
41;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Innere Verrechn./Nutzung Festhalle;679840;Innere Verrechn./Nutzung Festhalle;Ausgaben;3000
42;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00200;Ratsbüro/ Wirtschaftsförderung;00200.000;Zuwendungen bei Geburten (100 EUR/Kind);718600;Zuwendungen bei Geburten (100 EUR/Kind);Ausgaben;30000
43;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Aufwendungen für ehrenamtliche Tätigkeit;400000;Aufwendungen für ehrenamtliche Tätigkeit;Ausgaben;110000
44;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Heyda;630200;Mittel für Ortsteilrat Heyda;Ausgaben;3730
45;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Manebach;630300;Mittel für Ortsteilrat Manebach;Ausgaben;12710
46;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Oberpörlitz;630400;Mittel für Ortsteilrat Oberpörlitz;Ausgaben;11980
47;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Roda;630500;Mittel für Ortsteilrat Roda;Ausgaben;4930
48;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Unterpörlitz;630600;Mittel für Ortsteilrat Unterpörlitz;Ausgaben;13240
49;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Langewiesen;630710;Mittel für Ortsteilrat Langewiesen;Ausgaben;30560
50;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Oehrenstock;630720;Mittel für Ortsteilrat Oehrenstock;Ausgaben;4920
51;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Gehren;630730;Mittel für Ortsteilrat Gehren;Ausgaben;29720
52;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Jesuborn;630740;Mittel für Ortsteilrat Jesuborn;Ausgaben;3480
53;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Möhrenbach;630750;Mittel für Ortsteilrat Möhrenbach;Ausgaben;6840
54;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Pennewitz;630760;Mittel für Ortsteilrat Pennewitz;Ausgaben;4890
55;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Gräfinau-Angstedt;630770;Mittel für Ortsteilrat Gräfinau-Angstedt;Ausgaben;19030
56;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Wümbach;630780;Mittel für Ortsteilrat Wümbach;Ausgaben;6420
57;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Bücheloh;630790;Mittel für Ortsteilrat Bücheloh;Ausgaben;3560
58;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Frauenwald;630800;Mittel für Ortsteilrat Frauenwald;Ausgaben;9770
59;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;00;Gemeindeorgane;00400;Ortsteilräte;00400.000;Mittel für Ortsteilrat Stützerbach;630810;Mittel für Ortsteilrat Stützerbach;Ausgaben;13560
60;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Prüfgebühren;117000;Prüfgebühren;Einnahmen;500
61;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Bezüge an Beamte;410000;Bezüge an Beamte;Ausgaben;53500
62;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Zuführung zur Versorgungsrücklage für Beamte;411000;Zuführung zur Versorgungsrücklage für Beamte;Ausgaben;0
63;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beamte;430000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beamte;Ausgaben;16700
64;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Beihilfen;450000;Beihilfen;Ausgaben;11000
65;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Aus- und Fortbildung;562000;Aus- und Fortbildung;Ausgaben;500
66;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Bürobedarf;650000;Bürobedarf;Ausgaben;100
67;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Gesetzblätter, Bücher, Zeitschriften;651000;Gesetzblätter, Bücher, Zeitschriften;Ausgaben;200
68;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Dienstreisen;654000;Dienstreisen;Ausgaben;50
69;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;01;Rechnungsprüfung;01000;Rechnungsprüfungsamt;01000.000;Kassen- und Rechnungsprüfung;655100;Kassen- und Rechnungsprüfung;Ausgaben;10000
70;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Verwaltungsgebühren;100000;Verwaltungsgebühren;Einnahmen;0
71;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Benutzungsgebühren;110000;Benutzungsgebühren;Einnahmen;150
72;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Sonst. Verwaltungs- u. Betriebseinnahmen;150000;Sonst. Verwaltungs- u. Betriebseinnahmen;Einnahmen;500
73;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Erstattung von Ausgaben des VWH von Gemeinden;162000;Erstattung von Ausgaben des VWH von Gemeinden;Einnahmen;0
74;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Vergütungen an Beschäftigte;414000;Vergütungen an Beschäftigte;Ausgaben;533000
75;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Entgelt an nebenamtliche oder vorüber- gehende Beschäftigte;416000;Entgelt an nebenamtliche oder vorüber- gehende Beschäftigte;Ausgaben;7000
76;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;434000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;Ausgaben;17050
77;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Sozialversicherung Beschäftigte;444000;Sozialversicherung Beschäftigte;Ausgaben;106600
78;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Beiträge zur Sozialversicherung für Sonstige;448000;Beiträge zur Sozialversicherung für Sonstige;Ausgaben;1400
79;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Beihilfen;450000;Beihilfen;Ausgaben;0
80;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Personalnebenausgaben;460000;Personalnebenausgaben;Ausgaben;0
81;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Inventar Büro und sonstige allgemeine Verwaltungseinrichtungen;520000;Inventar Büro und sonstige allgemeine Verwaltungseinrichtungen;Ausgaben;0
82;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;520200;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;Ausgaben;300
83;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;520300;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;Ausgaben;300
84;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Unterhaltung u. Anschaffung von Fahnen;529100;Unterhaltung u. Anschaffung von Fahnen;Ausgaben;1000
85;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Wirtschaftsmaterialien;540000;Wirtschaftsmaterialien;Ausgaben;0
86;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Aus- und Fortbildung;562000;Aus- und Fortbildung;Ausgaben;3600
87;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Weitere Verwaltungs- u. Betriebsausgaben;570000;Weitere Verwaltungs- u. Betriebsausgaben;Ausgaben;0
88;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Ehrungen (90. Geburtstag, Goldene Hochzeit und dgl.);637000;Ehrungen (90. Geburtstag, Goldene Hochzeit und dgl.);Ausgaben;0
89;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Umlage an den Gemeindeunfallversiche- rungsverband;645100;Umlage an den Gemeindeunfallversiche- rungsverband;Ausgaben;300000
90;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Bürobedarf;650000;Bürobedarf;Ausgaben;3000
91;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Gesetzblätter, Bücher, Zeitschriften;651000;Gesetzblätter, Bücher, Zeitschriften;Ausgaben;6000
92;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Post- und Fernmeldegebühren;652000;Post- und Fernmeldegebühren;Ausgaben;0
93;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Dienstreisen;654000;Dienstreisen;Ausgaben;500
94;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Sachverständigen-, Gerichts- u.ä. Kosten , Honorare;655000;Sachverständigen-, Gerichts- u.ä. Kosten , Honorare;Ausgaben;10000
95;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Sonstige Geschäftsausgaben;658000;Sonstige Geschäftsausgaben;Ausgaben;2000
96;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Vermischte Ausgaben;662000;Vermischte Ausgaben;Ausgaben;0
97;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Erstattung von Ausgaben des Verwaltungs- haushaltes an Gemeinden, Gemeindeverb.;672000;Erstattung von Ausgaben des Verwaltungs- haushaltes an Gemeinden, Gemeindeverb.;Ausgaben;0
98;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02000;Hauptamt;02000.000;Innere Verrechnungsausgaben Drucksachen und Waren;679150;Innere Verrechnungsausgaben Drucksachen und Waren;Ausgaben;100
99;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Vergütungen an Beschäftigte;414000;Vergütungen an Beschäftigte;Ausgaben;364000
100;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;434000;Beiträge und Umlage zur Zusatzversor- gungskasse für Beschäftigte;Ausgaben;11650
101;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Sozialversicherung Beschäftigte;444000;Sozialversicherung Beschäftigte;Ausgaben;72800
102;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;520200;Ergänzung und Unterhaltung von Büro- maschinen, Mobil- und IP-Telefonen;Ausgaben;150
103;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;520300;Ergänzung und Unterhaltung von Aus- stattungen für Dienstgebäude;Ausgaben;400
104;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Aus- und Fortbildung;562000;Aus- und Fortbildung;Ausgaben;8500
105;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Bürobedarf;650000;Bürobedarf;Ausgaben;300
106;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Gesetzblätter, Bücher, Zeitschriften;651000;Gesetzblätter, Bücher, Zeitschriften;Ausgaben;300
107;2019;1;Verwaltungshaushalt;1;Ansatz;0;Allgemeine Verwaltung;02;Hauptverwaltung;02100;Zentrale Dienste;02100.000;Dienstreisen;654000;Dienstreisen;Ausgaben;200
