art_label,produktbereich_name,produktbereich_label,amount,time_year,produktgruppe_name,produktgruppe_label
Aufwand,2,Sicherheit und Ordnung,22948459,2014,205,Verkehrsüberwachung
Ertrag,2,Sicherheit und Ordnung,1081579,2014,206,Verbraucherschutz und Veterinäraufsicht
Aufwand,2,Sicherheit und Ordnung,6827441,2014,206,Verbraucherschutz und Veterinäraufsicht
Ertrag,2,Sicherheit und Ordnung,7985110,2014,207,Einwohnerangelegenheiten
Aufwand,2,Sicherheit und Ordnung,14628841,2014,207,Einwohnerangelegenheiten
Ertrag,2,Sicherheit und Ordnung,1976878,2014,208,Personenstandswesen
Aufwand,2,Sicherheit und Ordnung,4908401,2014,208,Personenstandswesen
Ertrag,2,Sicherheit und Ordnung,6807423,2014,209,Ausländerangelegenheiten
Aufwand,2,Sicherheit und Ordnung,18995020,2014,209,Ausländerangelegenheiten
Ertrag,2,Sicherheit und Ordnung,2500,2014,210,Statistik und Informationsmanagement
Aufwand,2,Sicherheit und Ordnung,2486435,2014,210,Statistik und Informationsmanagement
Ertrag,2,Sicherheit und Ordnung,800000,2014,211,Wahlen
Aufwand,2,Sicherheit und Ordnung,6275485,2014,211,Wahlen
Ertrag,2,Sicherheit und Ordnung,42527313,2014,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,122625754,2014,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,0,2014,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2014,213,Einwohner- und Bürgerbefragungen
Ertrag,3,Schulträgeraufgaben,87742502,2014,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,398500608,2014,301,Schulträgeraufgaben
Ertrag,4,Kultur und Wissenschaft,300954,2014,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,8843206,2014,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,3448089,2014,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,11559339,2014,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,568507,2014,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,2834941,2014,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,1463503,2014,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,6635927,2014,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,309855,2014,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,2490343,2014,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,455401,2014,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1907925,2014,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,262180,2014,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1610733,2014,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,303875,2014,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2028490,2014,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,226924,2014,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2423577,2014,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,80300,2014,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,1973671,2014,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,523362,2014,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1451008,2014,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,200000,2014,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,19765717,2014,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,95800,2014,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1425168,2014,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,8542016,2014,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,15943697,2014,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,3295924,2014,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7037977,2014,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,1073946,2014,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,85037500,2014,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1208783,2014,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2202817,2014,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1924587,2014,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,13791308,2014,418,Stadtbibliothek
Ertrag,5,Soziale Hilfen,148282502,2014,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,330012761,2014,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,114298104,2014,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,352451849,2014,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,16308204,2014,503,Weitere soziale Pflichtleistungen
Aufwand,5,Soziale Hilfen,47658865,2014,503,Weitere soziale Pflichtleistungen
Ertrag,5,Soziale Hilfen,75400,2014,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Aufwand,5,Soziale Hilfen,7428894,2014,504,Freiwillige Sozialleistungen und interkulturelle Hilfen
Ertrag,5,Soziale Hilfen,2700833,2014,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Aufwand,5,Soziale Hilfen,4080559,2014,505,Leistungen n. d. Schwerbehindertenrecht - SGB IX
Ertrag,5,Soziale Hilfen,0,2014,506,Leistungen nach dem Lastenausgleichsgesetz
Aufwand,5,Soziale Hilfen,0,2014,506,Leistungen nach dem Lastenausgleichsgesetz
Ertrag,5,Soziale Hilfen,2187913,2014,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Aufwand,5,Soziale Hilfen,9133659,2014,507,"Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren"
Ertrag,5,Soziale Hilfen,20932296,2014,508,Leistungen für Bildung und Teilhabe
Aufwand,5,Soziale Hilfen,21582879,2014,508,Leistungen für Bildung und Teilhabe
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",16385438,2014,601,Kinder- und jugendpädagogische Einrichtung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",20232507,2014,601,Kinder- und jugendpädagogische Einrichtung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",575270,2014,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",950155,2014,602,Leistungen nach dem Bundeselterngeld- und Elternzeitgesetz
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",216131361,2014,603,Kindertagesbetreuung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",400723389,2014,603,Kindertagesbetreuung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",2536593,2014,604,Kinder- und Jugendarbeit
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",32934209,2014,604,Kinder- und Jugendarbeit
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",328500,2014,605,familienbezogene Beratung und Behandlung
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",4365603,2014,605,familienbezogene Beratung und Behandlung
Ertrag,6,"Kinder-, Jugend- und Familienhilfe",17274515,2014,606,Hilfe für junge Menschen und ihre Familien
Aufwand,6,"Kinder-, Jugend- und Familienhilfe",214373138,2014,606,Hilfe für junge Menschen und ihre Familien
Ertrag,7,Gesundheitsdienste,4557428,2014,701,Gesundheitsdienste
Aufwand,7,Gesundheitsdienste,35452126,2014,701,Gesundheitsdienste
Ertrag,8,Sportförderung,2924283,2014,801,Sportförderung/Unterhaltung von Sportstätten
Aufwand,8,Sportförderung,30104001,2014,801,Sportförderung/Unterhaltung von Sportstätten
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",260800,2014,901,Stadtplanung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",8278267,2014,901,Stadtplanung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",4339293,2014,902,Stadtentwicklung
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",13808582,2014,902,Stadtentwicklung
Ertrag,9,"Räumliche Planung und Entwicklung, Geoinformationen",2656527,2014,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Aufwand,9,"Räumliche Planung und Entwicklung, Geoinformationen",17500744,2014,903,"Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung"
Ertrag,10,Bauen und Wohnen,12533900,2014,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Aufwand,10,Bauen und Wohnen,13327060,2014,1001,"Baugenehmigungen, Bauordnungsbehördliche Maßnahmen"
Ertrag,10,Bauen und Wohnen,757300,2014,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4607761,2014,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,10303110,2014,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,12934924,2014,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,16570300,2014,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,42089283,2014,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,428274,2014,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10109310,2014,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,11,Ver- und Entsorgung,84566575,2014,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,9756701,2014,1101,Ver- und Entsorgung
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",59428951,2014,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",168613169,2014,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",77520868,2014,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",134895923,2014,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,13,Natur- und Landschaftspflege,1718620,2014,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,44507028,2014,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,87142,2014,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12739986,2014,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,20489563,2014,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,21468763,2014,1303,Friedhöfe
Ertrag,14,Umweltschutz,1613028,2014,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,12199071,2014,1401,"Umweltordnung, -vorsorge"
Ertrag,15,Wirtschaft und Tourismus,86174080,2014,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,34062991,2014,1501,Wirtschaft und Tourismus
Ertrag,16,Allgemeine Finanzwirtschaft,2319731295,2014,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,614183400,2014,1601,Allgemeine Finanzwirschaft
Ertrag,17,Stiftungen,56400,2014,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,39500,2014,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,31400,2014,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,17100,2014,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,1067300,2014,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,746800,2014,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,429100,2014,1704,Altersstiftung
Aufwand,17,Stiftungen,257200,2014,1704,Altersstiftung
Ertrag,17,Stiftungen,2125800,2014,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1650300,2014,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,915000,2014,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,606500,2014,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,247400,2014,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,144500,2014,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,3800,2014,1708,Büchereistiftung
Aufwand,17,Stiftungen,1300,2014,1708,Büchereistiftung
Ertrag,17,Stiftungen,595400,2014,1709,Stiftung Johann-Heinrich Claren
Aufwand,17,Stiftungen,345000,2014,1709,Stiftung Johann-Heinrich Claren
Ertrag,17,Stiftungen,19300,2014,1710,Stiftung Dr. Eduard Schreibers
Aufwand,17,Stiftungen,10500,2014,1710,Stiftung Dr. Eduard Schreibers
Ertrag,17,Stiftungen,5400,2014,1711,Emilie-Kühner-Stiftung
Aufwand,17,Stiftungen,2400,2014,1711,Emilie-Kühner-Stiftung
Ertrag,17,Stiftungen,43500,2014,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Aufwand,17,Stiftungen,27300,2014,1712,Gemeinsame Stiftungen Geschwister Abelen und Karl Bau
Ertrag,17,Stiftungen,141700,2014,1713,Hermann-Frank-Fonds
Aufwand,17,Stiftungen,66300,2014,1713,Hermann-Frank-Fonds
Ertrag,17,Stiftungen,105100,2014,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Aufwand,17,Stiftungen,56600,2014,1714,Stiftung für in Not geratene Einwohner der Stadt Köln
Ertrag,17,Stiftungen,178400,2014,1715,Guilleaume-Stiftung St. Antoniusheim
Aufwand,17,Stiftungen,123200,2014,1715,Guilleaume-Stiftung St. Antoniusheim
Ertrag,17,Stiftungen,6500,2014,1716,Krankenhausstiftung Worringen
Aufwand,17,Stiftungen,4700,2014,1716,Krankenhausstiftung Worringen
Ertrag,17,Stiftungen,4300,2014,1717,Gustav-von-Mevissen-Stiftung
Aufwand,17,Stiftungen,2300,2014,1717,Gustav-von-Mevissen-Stiftung
Ertrag,17,Stiftungen,4100,2014,1718,Stiftung Feldotto
Aufwand,17,Stiftungen,2100,2014,1718,Stiftung Feldotto
Ertrag,17,Stiftungen,19800,2014,1719,Stiftung Faßbender
Aufwand,17,Stiftungen,10300,2014,1719,Stiftung Faßbender
Ertrag,17,Stiftungen,15300,2014,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Aufwand,17,Stiftungen,8100,2014,1720,Dr. Wilhelm und Gisela Fuß-Stiftung
Ertrag,17,Stiftungen,36000,2014,1721,Stiftung Dick
Aufwand,17,Stiftungen,19100,2014,1721,Stiftung Dick
Ertrag,17,Stiftungen,7500,2014,1722,Stiftung Friedrich Damm
Aufwand,17,Stiftungen,3800,2014,1722,Stiftung Friedrich Damm
Ertrag,17,Stiftungen,22500,2014,1723,Stiftung Mathilde Groll
Aufwand,17,Stiftungen,11800,2014,1723,Stiftung Mathilde Groll
Ertrag,17,Stiftungen,27300,2014,1724,Gerda und Manfred Ulbrich-Stiftung
Aufwand,17,Stiftungen,14200,2014,1724,Gerda und Manfred Ulbrich-Stiftung
Ertrag,18,Bezirksorientierte Mittel,0,2014,1801,Bezirksorientierte Mittel
Aufwand,18,Bezirksorientierte Mittel,0,2014,1801,Bezirksorientierte Mittel
